borough,time_of_day,incident_severity_level,call_volume_density,response_minutes
MANHATTAN,day,3,0.6795480748023193,15.730035943286607
BROOKLYN,day,4,0.6515692965670274,14.977002685734448
BRONX,night,4,0.7472769044622892,12.601159920162141
QUEENS,night,3,0.6785231579045885,14.339982765924214
QUEENS,night,4,0.5677682377935406,12.455803631866857
BROOKLYN,night,3,0.7136171301559479,15.108858342060106
QUEENS,day,4,0.5045337686668853,12.000384883816672
MANHATTAN,night,2,0.31750410337534096,15.138543954233599
QUEENS,day,2,0.10127639812052391,10.779084930440357
BROOKLYN,day,1,0.6039677324312589,18.34356371905805
BROOKLYN,day,4,0.6315897039477769,11.91131092584511
QUEENS,day,3,0.9748440682981429,16.735224594053996
BRONX,day,2,0.425330500684848,16.713611243431643
MANHATTAN,day,2,0.45471991854548055,15.918451633814357
BRONX,day,5,0.2816196232079712,7.9247477948866285
MANHATTAN,day,4,0.16348086571358972,11.010240251292355
BROOKLYN,day,3,0.7955240435755665,15.172540953546942
MANHATTAN,day,3,0.32471295790539256,14.524045029542815
BROOKLYN,day,3,0.6480143749270342,15.034506939998298
BROOKLYN,night,3,0.7189957319909334,17.725188159938554
MANHATTAN,night,5,0.5241130185624829,13.302322135468945
BROOKLYN,night,2,0.8887169017244725,18.19296325583139
BRONX,day,3,0.49941535688175587,14.80493070129912
MANHATTAN,night,2,0.3564177607375886,15.144831753798913
QUEENS,day,3,0.9064139706654601,16.132439071523695
BROOKLYN,day,3,0.8754078558249608,16.25643002724187
QUEENS,day,3,0.24763595236877173,12.729380842216667
MANHATTAN,night,2,0.12336491651852886,15.821457889421932
MANHATTAN,day,3,0.18098700071465862,13.834793353274652
MANHATTAN,day,2,0.35789265869843534,16.73262620308226
MANHATTAN,day,2,0.9750338215675396,20.74535996487188
MANHATTAN,night,1,0.6026645378447425,19.478826602792477
QUEENS,day,4,0.43593555882634194,10.0664377413189
BRONX,day,3,0.8998444851514718,18.590154976784365
BRONX,day,3,0.5078226983306496,16.16614053118733
QUEENS,day,4,0.383714765560919,10.813490452169932
MANHATTAN,night,3,0.9470975758710917,17.41129674490268
MANHATTAN,day,3,0.8645658995734102,18.054572330725616
BROOKLYN,night,3,0.8593015378774969,17.246435398423934
MANHATTAN,day,3,0.5610562687451918,15.104530464340122
BROOKLYN,night,3,0.8104945589339094,14.768183846365286
BROOKLYN,day,3,0.2614180233380967,13.06605858059736
BROOKLYN,day,4,0.6159006618006193,14.06507814751468
BROOKLYN,day,4,0.9854613305627911,16.6764840263047
BRONX,day,2,0.3618625874661655,15.071258145355124
QUEENS,day,2,0.8149170963229077,16.77162294806461
BROOKLYN,night,3,0.5414305664872605,15.712101129574727
BRONX,day,2,0.1358251148998786,13.261881443928315
STATEN ISLAND,night,1,0.7867174580341006,17.15575585998399
BROOKLYN,night,4,0.25171222995290155,10.819345436238995
BROOKLYN,day,2,0.6683262104194752,14.848957528756612
BROOKLYN,night,5,0.1770977746422756,8.732445346160546
BRONX,night,4,0.9521806577463683,16.115298099200995
BRONX,day,4,0.3625514984623248,11.864324366572188
MANHATTAN,night,2,0.3038182225096554,17.099615453890184
BROOKLYN,day,2,0.2162227636597009,13.689878066969213
BROOKLYN,day,3,0.951401974005143,17.768888626697407
BROOKLYN,night,2,0.7407133681971746,18.36592510484856
MANHATTAN,day,2,0.7674947998462798,21.10014460894571
BRONX,day,2,0.5494641052422201,16.0452352734156
QUEENS,day,2,0.5272550067434351,13.9741329291955
BRONX,night,2,0.19901911869232897,14.611138775526477
BRONX,night,4,0.6038569860255926,15.263943236328501
QUEENS,day,2,0.3222248455979114,13.50740304411448
BROOKLYN,night,1,0.9794307995203653,21.575598043210075
QUEENS,night,3,0.8169228460136326,16.984472165363314
MANHATTAN,day,5,0.47169285417359885,12.786482204892577
QUEENS,day,2,0.23620713282237973,13.486016590313762
MANHATTAN,night,2,0.8067985220249055,17.70602188330611
QUEENS,night,3,0.2098483903731844,11.466479079809396
MANHATTAN,night,5,0.27040037814736345,10.80792300261102
MANHATTAN,day,4,0.2903684659698047,13.077262057713805
MANHATTAN,day,3,0.6012015744457849,16.00854429149645
MANHATTAN,day,2,0.8083509885913297,18.09839186599495
QUEENS,day,3,0.382883390852223,13.355197627919171
QUEENS,day,1,0.17620283284776048,15.577420494801828
BROOKLYN,night,3,0.5180846171719773,14.82308207931523
MANHATTAN,day,4,0.773299217043942,14.123020373339632
MANHATTAN,night,5,0.2994974587786495,10.229046240400594
MANHATTAN,day,2,0.2979320932354368,16.3739435377253
MANHATTAN,day,1,0.9525043246120397,19.43165673948489
BRONX,day,3,0.9587383544072601,14.419985676777799
MANHATTAN,day,4,0.9914191588554188,18.353923952733048
BROOKLYN,day,4,0.8268936414173021,15.388506975238721
MANHATTAN,night,2,0.269365752251151,15.77895339265661
MANHATTAN,night,2,0.29078336871933524,13.897911528323213
BROOKLYN,day,3,0.4062027173701528,14.525351339065839
QUEENS,day,2,0.3863192782001418,14.641373733382958
MANHATTAN,night,4,0.9608749741702082,14.444494238688275
MANHATTAN,day,3,0.8101665845935242,18.675222896986536
BROOKLYN,day,4,0.7516079129453985,14.475871422487566
MANHATTAN,day,3,0.26736690165231863,12.962584101444948
MANHATTAN,night,4,0.9185730034260966,15.617136827087368
STATEN ISLAND,day,2,0.8450833415555564,14.074775433592263
QUEENS,day,4,0.24727765719513134,10.91930869132599
BROOKLYN,night,2,0.8840532987648753,18.660575090666562
BROOKLYN,day,3,0.3450227827334241,13.009751928967544
BROOKLYN,day,2,0.17278277124889546,15.257270262059828
BROOKLYN,day,3,0.691140075862789,13.831779670313113
QUEENS,night,2,0.6884241934458976,15.558630285757197
QUEENS,day,2,0.1854388086090563,11.985342350246404
MANHATTAN,night,5,0.38696662804292414,10.680729106553143
BROOKLYN,night,2,0.9935330160299848,19.13892863450357
BROOKLYN,day,4,0.7105840003078632,14.534812230574737
BRONX,night,5,0.7570676499429962,12.004571580903335
QUEENS,day,1,0.2916255570438751,14.242739238599317
BROOKLYN,day,3,0.1709038639035229,14.134083455097432
MANHATTAN,day,2,0.3492115207668439,18.463843115130768
QUEENS,day,1,0.3240085466738728,15.677999559638604
MANHATTAN,day,3,0.31108969067324777,12.813946548951069
BROOKLYN,day,5,0.2734788896983356,11.348157740289935
MANHATTAN,day,1,0.6172801215898639,17.176212262739956
QUEENS,night,3,0.3952931282576396,12.367677344028863
MANHATTAN,day,3,0.8383105135427774,16.31367787641249
BROOKLYN,night,4,0.2655526760626456,9.73464973386661
BRONX,day,1,0.5181643637816901,16.93203928507486
MANHATTAN,day,3,0.11229205278347199,11.39289184808381
BROOKLYN,day,3,0.5335140902096729,14.483026943341258
BROOKLYN,day,3,0.15025439878882696,12.009266193334332
MANHATTAN,day,5,0.9799511606853792,14.124084476228589
QUEENS,night,4,0.8115329157853716,13.430347924692272
MANHATTAN,night,1,0.5411003289728099,18.14013337683881
BROOKLYN,night,3,0.17792862236141524,13.128351318692511
BROOKLYN,day,3,0.6332008967113728,14.9376905473469
QUEENS,night,2,0.7828873756316898,17.8784100305493
QUEENS,day,3,0.27164552770427075,12.668671510343346
MANHATTAN,day,3,0.6113875067087418,16.35985562988771
MANHATTAN,night,3,0.8327898085445812,18.778548919954947
QUEENS,day,5,0.7914229998816847,10.80098044353586
BROOKLYN,day,1,0.8226928160804376,18.979683576954308
BRONX,day,5,0.8913910823827478,15.410000595847343
BRONX,day,3,0.9439138919435232,16.52666049692578
BRONX,night,3,0.4649690396831824,10.344150330053665
BROOKLYN,day,4,0.6118921922705896,13.133737237981371
BROOKLYN,night,3,0.8115935734410498,16.437285663562722
QUEENS,day,3,0.7274258325512049,11.787732170665377
BROOKLYN,day,3,0.995968205437941,19.074516103212154
MANHATTAN,day,3,0.11230988599417974,11.573559302323444
BRONX,day,5,0.4196198937842116,10.621805047822395
BRONX,day,4,0.35292513364318223,11.12283551426781
BROOKLYN,night,2,0.33608426514898115,13.238526020423528
MANHATTAN,night,2,0.3002768042489972,13.967189466055979
BROOKLYN,night,3,0.7382114567337061,14.676275065056034
BRONX,night,1,0.17628352594778968,16.348649209681
BRONX,night,3,0.7674479505490045,15.511365852848346
MANHATTAN,day,2,0.7240832578146461,17.380302555933103
MANHATTAN,night,3,0.3257237192508068,12.695673480021966
BRONX,day,1,0.32755040484864517,17.464457897347547
BROOKLYN,day,2,0.665974526810052,18.685875951293642
BROOKLYN,day,3,0.78595399493531,17.530393645527532
STATEN ISLAND,day,3,0.8888370517786289,15.768365643546087
MANHATTAN,day,5,0.8669256074690281,14.482812498793537
QUEENS,night,4,0.9683946947474679,13.43544013428746
MANHATTAN,day,3,0.6232464058028601,15.45611868566532
BROOKLYN,day,1,0.9177900052063237,19.345002789825383
BRONX,day,4,0.8276619459343697,12.28918811779175
BROOKLYN,day,5,0.9052008618826122,14.952257705235418
STATEN ISLAND,day,4,0.11046394115682998,7.683019681848664
BROOKLYN,day,2,0.9693126926792298,20.335662791337363
BROOKLYN,day,5,0.5261771465618305,12.278247133563912
MANHATTAN,day,2,0.8183646906173586,19.287432060972932
BROOKLYN,night,4,0.2144837074040028,11.529604984241839
BROOKLYN,night,5,0.45634698623257663,10.0278787520233
MANHATTAN,day,2,0.34431459671889186,17.767465060221596
BROOKLYN,day,5,0.36249289345084335,10.207954324574143
BROOKLYN,day,2,0.21093005795579356,14.333363398855104
QUEENS,night,5,0.8251874492887062,11.584826820096623
QUEENS,day,2,0.10831808312297035,11.386669227366957
QUEENS,day,5,0.3812549112866822,10.050912133934741
MANHATTAN,night,1,0.25696948889477356,16.83131787294257
MANHATTAN,day,4,0.6301350465475064,13.248654963475698
QUEENS,day,3,0.3288271623530895,10.611264492764596
BROOKLYN,day,3,0.3330986090752897,11.641233254196326
MANHATTAN,night,2,0.5395043295957869,18.242138602881944
BRONX,night,4,0.6874201354068331,12.83232630256433
QUEENS,night,2,0.20917423410864727,12.752942266895207
BROOKLYN,day,3,0.2579603072189466,14.417150307434026
MANHATTAN,day,2,0.32245727013506587,14.04939158209423
QUEENS,night,5,0.9763733927061645,12.474033261729602
BROOKLYN,night,1,0.45743724994862833,16.250821930393254
QUEENS,day,2,0.6390910815679238,17.895774207590755
QUEENS,night,2,0.3173885314443801,16.25508565508737
BRONX,day,3,0.5414135726417392,15.12106409265391
BROOKLYN,day,2,0.16670725694736227,14.623658839142944
MANHATTAN,night,3,0.13126793133009426,11.856815550222336
QUEENS,day,4,0.5218601741393142,14.328885316190682
QUEENS,night,4,0.4587933587665709,11.903392337213106
QUEENS,day,3,0.22319228772264493,12.67448218753688
MANHATTAN,day,1,0.7188412860286604,19.445838432661148
MANHATTAN,night,3,0.993613141809338,17.836846316967563
BRONX,night,2,0.4560821390770412,17.26018461551611
QUEENS,day,4,0.6621027723256551,13.551336435802726
BRONX,day,2,0.9666783481280371,20.3250598161167
QUEENS,day,3,0.8483814752021878,16.02087339490827
BROOKLYN,day,3,0.5171970009724172,13.343740662613003
QUEENS,night,4,0.7637405360139274,12.864301964636342
BRONX,night,2,0.21532153622547162,13.8231482764231
BROOKLYN,day,3,0.5608934699174193,13.894007295211233
QUEENS,day,2,0.35115424946194285,12.7535489311494
MANHATTAN,day,4,0.24504731910654498,13.134508012336973
BROOKLYN,night,5,0.48365281562908136,10.289899216600816
QUEENS,day,3,0.217913098990253,11.782266440786227
MANHATTAN,day,3,0.729086597357037,16.794423190683464
MANHATTAN,day,5,0.510616039648002,11.11322050732733
BROOKLYN,day,3,0.5780301693081975,16.49815546007377
MANHATTAN,day,3,0.2317383448013413,11.865729127763183
MANHATTAN,day,3,0.22579449498414506,13.481614533693866
BROOKLYN,night,3,0.6250738917341117,15.358321543923624
BRONX,night,2,0.9865087730465016,18.647201501365284
BROOKLYN,night,4,0.18662552491395307,9.056770776014318
MANHATTAN,day,3,0.35715828570920316,15.066509919345977
MANHATTAN,day,1,0.8825132048840988,21.52854863614816
QUEENS,day,4,0.16504481102971325,8.862109037383677
BROOKLYN,day,3,0.8882971492302562,17.6229161186431
BRONX,night,2,0.5718573850372761,16.466962226303224
QUEENS,day,3,0.46744009653378327,11.70162605303626
QUEENS,day,4,0.3787125079163103,10.036916603970386
MANHATTAN,night,4,0.3674054423150577,13.85407310891537
QUEENS,night,5,0.37522232420453094,9.810244529499911
MANHATTAN,day,4,0.8963227728641762,15.248934488644393
BRONX,day,1,0.751415707157307,17.754031027115325
QUEENS,day,3,0.7027507070480355,14.149407038073726
BROOKLYN,day,4,0.8188742340568007,14.18930708551596
MANHATTAN,day,3,0.33140319670373053,12.838965139419146
MANHATTAN,day,3,0.6562385308735801,13.875433515818308
QUEENS,night,3,0.5140596150621559,14.909403441584955
MANHATTAN,day,3,0.8041974716801741,18.09204397305486
BROOKLYN,day,5,0.378330499425957,8.731241704100489
MANHATTAN,day,3,0.6788607551829061,16.27616846336529
QUEENS,day,3,0.8939911706355821,14.928256765873565
BRONX,night,5,0.4619354285754359,10.18869961786849
QUEENS,day,3,0.1599598786307153,10.82601931525126
QUEENS,day,2,0.5644457401076135,14.955496251838042
MANHATTAN,day,3,0.41137523902632334,16.777475554562645
MANHATTAN,night,4,0.7050028424924575,14.154127654589546
QUEENS,day,4,0.9559296322737455,13.843626019699036
BROOKLYN,night,4,0.5370474861971624,11.975710944885098
BROOKLYN,day,4,0.5195712071399805,14.02974519409198
MANHATTAN,day,2,0.6891263201723142,15.796798283088524
MANHATTAN,day,4,0.1931477532342109,10.440312896299748
MANHATTAN,night,4,0.32815557003251317,13.969198613345176
BRONX,night,2,0.9270813929503586,18.61881247977451
MANHATTAN,day,2,0.7029483520273896,18.09947069422137
BROOKLYN,day,5,0.11209963958507463,11.087223409475426
MANHATTAN,day,4,0.2841629253031179,12.242676558008466
QUEENS,day,4,0.7145535394260092,12.39477461263756
BROOKLYN,day,4,0.7879592823063167,14.183242866739441
BRONX,night,3,0.8558736154066376,14.900659729306462
BRONX,night,3,0.36295912304384037,14.566358747803797
BROOKLYN,day,3,0.9379257366498064,17.7859913492678
BRONX,day,1,0.5976522042201031,19.13403630739574
STATEN ISLAND,night,4,0.7268851201491036,13.980333995228417
BRONX,night,3,0.6370649765019172,14.343869410149422
BRONX,day,3,0.21046604920715842,10.934325897435862
MANHATTAN,day,3,0.9668031934463919,17.92216502383189
BROOKLYN,day,3,0.2105880219047374,11.321508857434548
MANHATTAN,day,2,0.32939376077006527,15.639007695496256
MANHATTAN,day,2,0.8322650922006821,20.06823935630606
STATEN ISLAND,day,2,0.6567372653509913,15.067024649522443
BROOKLYN,day,2,0.8543342488387212,18.333166725340977
QUEENS,day,5,0.5641625695366405,10.554441962520123
BRONX,day,2,0.43929391182997135,16.118683513820052
BRONX,day,2,0.9296609495930065,17.541457299208595
STATEN ISLAND,night,3,0.1326270857633154,7.62634054348983
MANHATTAN,night,3,0.8705171983177413,17.923404420315777
MANHATTAN,day,2,0.30773600666900347,16.485685348918114
BROOKLYN,day,4,0.863862694978571,15.550756611070954
MANHATTAN,night,4,0.22527695207519705,10.796023593927163
MANHATTAN,day,2,0.6221970673214864,15.982266419766379
BROOKLYN,day,2,0.8992971271103248,19.0388283643535
QUEENS,day,5,0.5261856822090014,10.589981677880118
BROOKLYN,day,4,0.7719100064230536,14.266463888559853
BROOKLYN,day,3,0.8242044560700026,18.544284976047567
QUEENS,night,1,0.7628447878451012,17.22233100797556
MANHATTAN,day,3,0.9327967631871384,19.89322338606936
MANHATTAN,day,3,0.5021508074679358,15.00212093438635
QUEENS,night,2,0.2558128952486402,11.260099246871112
QUEENS,day,3,0.1430299573322318,10.914651537476537
QUEENS,day,3,0.3218138826737546,13.443185529298733
MANHATTAN,day,2,0.2288777534922179,14.349639358333452
BRONX,day,4,0.6021538672910324,11.244265887905636
QUEENS,day,4,0.26645080349055883,10.134512784533229
BROOKLYN,day,2,0.13504033656043407,12.449155338972776
QUEENS,day,4,0.1323908459818011,10.050717780187263
BRONX,night,2,0.8484125485283754,18.742761344715575
BROOKLYN,day,4,0.6323049382987224,12.242457609643967
BROOKLYN,day,2,0.4222767717040403,14.497834149937484
STATEN ISLAND,day,1,0.9048052384662222,19.38920500815877
QUEENS,day,3,0.16317695026694223,10.230037042776374
BROOKLYN,day,3,0.9822898654550433,16.086294362464187
QUEENS,night,5,0.6546626112290149,9.840877614833092
BROOKLYN,day,3,0.26511782857196364,13.145712221267509
MANHATTAN,day,2,0.7111621890792716,18.29354349243622
BROOKLYN,night,3,0.7870431338052064,15.29492513327899
BRONX,day,3,0.48640850503369704,13.867757758072912
BRONX,day,2,0.8754693456209927,19.82310960752261
BROOKLYN,night,3,0.23565916656682329,11.362912394382487
BROOKLYN,night,4,0.3509538252198475,9.33910873311647
MANHATTAN,night,4,0.1841431254255908,11.843021006130785
STATEN ISLAND,day,5,0.28979005654661694,7.951153970871103
STATEN ISLAND,day,2,0.31485593072003054,12.194533445502078
QUEENS,night,4,0.9258698718295392,15.400650451717894
BRONX,day,3,0.1702987198760406,12.814011852796812
QUEENS,day,3,0.48467360816893856,10.70044482924199
BROOKLYN,night,3,0.5791588185042217,13.981414829079656
MANHATTAN,day,5,0.9088237484219447,17.188373842178866
BROOKLYN,night,4,0.9979265967950921,16.586608778125928
QUEENS,day,5,0.7780493034278523,12.86864483823762
QUEENS,day,4,0.9737118915121266,16.336600429186596
BROOKLYN,day,5,0.8083910192822864,13.075024215574535
BRONX,night,4,0.9668823768742749,16.34075644179273
MANHATTAN,day,3,0.7365436533500096,17.349208199379703
BROOKLYN,day,2,0.17178708290596395,14.363465834992077
QUEENS,night,3,0.4617281682934089,12.814818729166271
QUEENS,night,1,0.6819375554222233,18.03906481708396
QUEENS,night,3,0.4156466585088259,12.195669403139235
MANHATTAN,day,3,0.34604552630240076,13.964673086445398
MANHATTAN,day,3,0.6196593404197819,14.325596642209462
QUEENS,night,5,0.9401516890321914,12.162237189181702
BROOKLYN,day,5,0.1314836861645382,8.315869509759585
MANHATTAN,day,2,0.792308083187294,17.317556023001323
QUEENS,day,3,0.7504545502401644,14.471933851666856
BROOKLYN,night,3,0.9675580828494584,17.092416366414863
QUEENS,day,3,0.9376401000992892,16.77737546424263
BRONX,night,4,0.7860093058397736,15.34816925018202
MANHATTAN,day,3,0.5683678882143388,14.837850027739472
MANHATTAN,day,3,0.2838407979101679,15.147090727138439
QUEENS,day,4,0.590712146493017,13.565962246555202
QUEENS,day,4,0.7888167945276884,14.332221762762705
QUEENS,day,2,0.9061022913741038,17.87404384908762
BRONX,day,4,0.8107408082894941,14.75276026412396
BRONX,day,3,0.2757402416719486,13.916772951667323
STATEN ISLAND,night,2,0.6397176828052534,16.626460529945277
BROOKLYN,night,1,0.39895611357822136,18.39515081231881
BROOKLYN,night,3,0.1082851006515787,11.753445352487665
BROOKLYN,day,3,0.28019884220979946,13.487253072362032
MANHATTAN,day,2,0.20189858494010435,16.22459661005714
BROOKLYN,day,3,0.8584472111855217,15.83144763080622
MANHATTAN,night,4,0.3326556269330308,11.880161350602735
BRONX,night,2,0.35622817199879997,14.634727113608374
BROOKLYN,night,1,0.9639429146189958,21.545147430598764
BROOKLYN,day,4,0.441178050743967,13.365863910698133
BROOKLYN,day,1,0.1086270761299551,14.629039061407187
MANHATTAN,day,5,0.3554615335115229,9.000168622569248
MANHATTAN,day,3,0.20736962254163122,13.343323279675763
BROOKLYN,day,2,0.19252770556226856,12.749450721360665
MANHATTAN,night,2,0.16973856112217456,12.615377201725867
QUEENS,day,1,0.6339335231578396,16.003922027645498
BRONX,day,2,0.2704129512668728,14.449341392649346
BRONX,day,2,0.4251185146369094,16.69651517825928
QUEENS,night,3,0.875815944517015,15.93947705884409
MANHATTAN,day,2,0.4819043258166481,16.68603490338337
